Eval_ID,Q_c,Q_l,R_u,mu,R_T,Z_l,z_l,Mean_Reward,Min_Reward,Success_Rate,Mean_Time,TR_Length
138,600.0,56.02966192299129,1000.0,2.0868017856665873,237.27968955651673,4288.440608874838,10.0,92.00000000000001,0.32496118768524085,12.733427914817103,33.88294731739657,23.46032043086803,0.0,2.8275000000000006,0.1
139,600.0,56.02966192299129,1000.0,2.0868017856665873,237.27968955651673,4690.754864225714,10.0,92.00000000000001,0.32496118768524085,12.733427914817103,39.56625618203329,23.468447807494442,0.0,3.2824999999999998,0.1
140,551.160617077778,56.02966192299129,1000.0,2.0868017856665873,237.27968955651673,12018.113215452298,10.0,92.00000000000001,0.32496118768524085,12.733427914817103,43.65088592443722,23.807871332155976,0.0,3.55,0.05
141,566.1356170777781,41.054661922991286,1000.0,2.2093017856665873,222.30468955651676,5752.790591577205,10.0,104.00000000000001,0.30021118768524085,10.258427914817101,40.63709865651791,24.10390547543396,0.0,3.3175,0.05
142,566.1356170777781,41.054661922991286,1000.0,2.2093017856665873,222.30468955651676,6983.740289720557,10.0,104.00000000000001,0.30021118768524085,10.258427914817101,36.04969740093911,24.228641119472165,0.0,3.0300000000000002,0.05
143,566.1356170777781,41.054661922991286,1000.0,2.2093017856665873,222.30468955651676,6800.711763963583,10.0,104.00000000000001,0.30021118768524085,10.258427914817101,40.0095408866013,22.424451678685013,0.0,3.2525,0.05
144,566.1356170777781,41.054661922991286,1000.0,2.2093017856665873,222.30468955651676,6707.579526592522,10.0,104.00000000000001,0.30021118768524085,10.258427914817101,30.5748497754183,22.475028395498803,0.0,2.6550000000000002,0.05
145,566.1356170777781,41.054661922991286,1000.0,2.2093017856665873,222.30468955651676,6968.237058755413,10.0,104.00000000000001,0.30021118768524085,10.258427914817101,28.984743557406702,22.475000495313125,0.0,2.5200000000000005,0.05
146,596.0856170777781,11.104661922991287,975.025,2.4543017856665874,192.35468955651675,5556.475450010913,10.0,128.0,0.30021118768524085,5.308427914817102,29.188928281549103,24.287196371346184,0.0,2.365,0.05
147,566.1356170777781,41.054661922991286,1000.0,2.2093017856665873,222.30468955651676,9328.233312077684,10.0,104.00000000000001,0.30021118768524085,10.258427914817101,36.9839420620773,24.20665569946311,0.0,3.105,0.05
148,596.0856170777781,11.104661922991287,975.025,2.4543017856665874,192.35468955651675,5556.475450010913,10.0,104.00000000000001,0.30021118768524085,5.308427914817102,162.1231243213748,22.678636737443252,0.125,3.7475000000000005,0.05
149,596.0856170777781,11.104661922991287,975.025,2.4543017856665874,192.35468955651675,5556.475450010913,10.0,128.0,0.30021118768524085,5.308427914817102,157.1919063324052,23.52187458916066,0.125,3.3175,0.05
150,596.0856170777781,11.104661922991287,975.025,2.4543017856665874,192.35468955651675,5556.475450010913,10.0,128.0,0.30021118768524085,5.308427914817102,36.5516544380805,23.481048858249927,0.0,2.79,0.025
151,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,35.85720012293787,21.855050615777145,0.0,2.76,0.025
152,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,162.45380971139969,23.687662800505354,0.125,3.7525000000000004,0.025
153,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,37.16766639489737,24.479987466855196,0.0,2.9400000000000004,0.025
154,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,154.4157874584154,24.086545370732836,0.125,3.2175000000000002,0.025
155,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,158.72304344623458,24.560612627359834,0.125,3.4725,0.025
156,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,35.13877707924355,23.37963499187435,0.0,2.8225,0.025
157,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,34.66935425563833,24.431996091339393,0.0,2.765,0.025
158,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,31.19720268194335,23.494430746721545,0.0,2.5650000000000004,0.025
159,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,36.56530248275004,22.934543773698316,0.0,2.8775,0.025
160,588.598117077778,18.592161922991288,987.5125,2.3930517856665876,199.84218955651673,6324.83790658488,10.0,122.00000000000001,0.28783618768524083,6.545927914817103,43.198529315522286,24.06441171129113,0.0,3.315,0.0125
161,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,30.970132637356482,22.856306070427138,0.0,2.5275,0.0125
162,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,37.80133226943488,24.210038577356418,0.0,2.95,0.0125
163,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,43.102309113743516,25.087046921416277,0.0,3.31,0.0125
164,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,162.79037688195922,24.681697544376515,0.125,3.7824999999999998,0.0125
165,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,41.10339247933603,25.169273030831793,0.0,3.1625,0.0125
166,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,31.72571780240194,23.263254097355276,0.0,2.57,0.0125
167,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,35.54809982577207,23.80391232685543,0.0,2.8225000000000002,0.0125
168,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,39.415833171281356,29.11812495909636,0.0,3.0349999999999997,0.0125
169,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,31.20801340039386,24.068243342069877,0.0,2.5825,0.0125
170,584.8543670777781,22.335911922991286,993.75625,2.3624267856665875,203.58593955651676,6747.989526602795,10.0,119.00000000000001,0.2816486876852408,7.164677914817102,163.14432391512594,23.36275749947903,0.125,3.8099999999999996,0.00625
171,165.4631921350956,305.22603023052216,346.8027294576168,0.11505134934559465,258.62127405405045,3605.361202993516,5748.613602912538,286.86633624825924,43.483368839978375,0.25,8.7175,0.8
172,115.14916737537139,211.28601962144518,338.4273215723235,0.1,244.31714207281,13725.16365978918,14464.48979928879,20.0,0.01,100.0,34.11572924310142,28.945985987317805,0.0,6.17,0.8
173,116.457727679383,146.39887459743392,128.6547274653479,0.1,19.021274054050433,4364.217374504576,31622.776601683792,20.0,0.01,100.0,21.053664688139023,3.0747592910748005,0.0,2.5300000000000002,0.8
174,116.45630568606389,299.73368878345804,364.9405020669478,0.1,237.08369457381013,1532.8546632422585,4778.325303732743,35.737797173887806,0.2671697830817212,94.03897850076268,54.74196766978339,30.007251305926495,0.0,7.815,0.8
175,298.34154866038233,491.55721075770214,378.1644152364598,0.1,465.8663556510861,21036.43977160431,31622.776601683792,20.0,0.2705058149221042,100.0,102.07610972119865,72.87735629747412,0.0,8.635,0.8
176,298.5644896157122,495.58714891664135,380.53017092324336,0.1,472.5520996991619,22137.77731865975,31622.776601683792,20.0,0.27800622672581254,100.0,103.74712894954114,73.25427973125994,0.0,8.56,0.8
177,301.2917765515296,498.70891292727765,381.76315608147934,0.1,477.4390379879718,23217.24144981312,31622.776601683792,20.0,0.28429250712487353,100.0,104.81669694399238,76.77079024742076,0.0,8.35,0.8
178,305.1822035066317,500.32692661744665,382.64664208068325,0.1,479.60947139770735,23602.071573994832,31622.776601683792,20.0,0.29328694768541846,100.0,88.16602630184673,36.41349143783523,0.0,8.5775,0.8
179,284.72848822441745,484.07455014654767,380.49675784862893,0.1,460.3349985818599,19265.044645234317,31084.244907872704,20.0,0.26972751171254017,100.0,101.76999933045411,50.11902212308667,0.0,9.809999999999999,0.8
180,285.17494057601505,482.0743123644166,380.35353864296036,0.1,458.8457574372847,18953.43837728714,30881.590089357534,20.0,0.27241702668345785,100.0,114.22082278603365,104.57389374229885,0.0,9.355,0.8
181,294.5876088930013,485.9232587720916,381.29606951733825,0.1,464.2858108755614,19945.37259002198,31622.776601683792,20.0,0.2873724329492116,100.0,99.28337442819064,74.48355193165942,0.0,8.615,0.4
182,285.2631921350956,425.0260302305221,381.03879535214344,0.1,378.4212740540504,22626.095531111037,28811.317488358374,20.0,0.3027232740910005,100.0,98.26868403746636,43.49013521944226,0.0,8.905000000000001,0.4
183,285.2631921350956,425.0260302305221,380.16565386572046,0.1,378.4212740540504,20720.884576235116,28811.317488358374,20.0,0.2957416957360852,100.0,93.6047366083369,41.30088513252293,0.0,8.34,0.4
184,285.2631921350956,425.0260302305221,379.4569067787646,0.1,378.4212740540504,18768.0788765558,28811.317488358374,20.0,0.2814290357047032,100.0,107.12162121613935,77.40280866671466,0.0,9.3175,0.4
185,285.2631921350956,425.0260302305221,379.3857282141898,0.1,378.4212740540504,18761.2315758503,28811.317488358374,20.0,0.2898713742420757,100.0,100.54410949979778,74.87784152416918,0.0,8.532499999999999,0.4
186,285.2631921350956,425.0260302305221,378.66445036216396,0.1,378.4212740540504,17906.617412506115,28811.317488358374,20.0,0.2885314542026636,100.0,111.41227413020798,72.46049767512956,0.0,9.2525,0.4
187,285.2631921350956,425.0260302305221,378.63654142710243,0.1,378.4212740540504,17829.200472783195,28811.317488358374,20.0,0.301061741212721,100.0,107.64281275472919,73.16374290060416,0.0,8.465,0.4
188,285.2631921350956,425.0260302305221,378.17257888051864,0.1,378.4212740540504,17400.95411036085,28811.317488358374,20.0,0.3093416371468134,100.0,93.7168068353818,73.21117764553433,0.0,8.5125,0.4
189,285.2631921350956,425.0260302305221,377.5331084576081,0.1,378.4212740540504,16586.853038279474,28811.317488358374,20.0,0.2936721670414426,100.0,108.84424615225885,88.26353165372862,0.0,9.35,0.4
190,285.2631921350956,425.0260302305221,377.0372257744053,0.1,378.4212740540504,15941.41110940822,28811.317488358374,20.0,0.30084647168657663,100.0,88.75918805439727,71.03603454115002,0.0,8.48,0.4
191,285.2631921350956,425.0260302305221,376.68771444924806,0.1,378.4212740540504,15864.770449590906,28811.317488358374,20.0,0.2837342671341205,100.0,85.89533622534987,70.72409494318684,0.0,8.93,0.2
192,225.36319213509557,365.12603023052213,375.36995998795027,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.2568638393856534,94.20383676290511,196.51332755295468,35.633188899320295,0.125,9.377500000000001,0.2
193,225.36319213509557,361.27798683077316,383.82433282623623,0.1,318.5212740540504,10161.288475559988,5265.885913401691,20.0,0.30028472119569777,94.20383676290511,42.88726728884946,27.563393431958172,0.0,7.5024999999999995,0.2
194,225.36319213509557,365.12603023052213,370.0405143794248,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.16940560545172878,94.20383676290511,58.45996526228556,36.29736207082056,0.0,7.69,0.2
195,225.36319213509557,365.12603023052213,373.37336701835517,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.2962560996424941,94.20383676290511,56.13830081514498,36.660812596361936,0.0,7.255,0.2
196,225.36319213509557,365.12603023052213,373.85728027876905,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.21476581894735483,94.20383676290511,75.82922898646095,34.346509087997376,0.0,9.1225,0.2
197,225.36319213509557,365.12603023052213,373.51369046724557,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.24567134588261885,94.20383676290511,66.39691449998654,38.013157622039344,0.0,8.477500000000001,0.2
198,225.36319213509557,365.12603023052213,373.2302937383444,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.2504855384089203,94.20383676290511,86.31603624879642,37.963579477461465,0.0,9.1075,0.2
199,225.36319213509557,365.12603023052213,372.86622137613335,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.252030086730139,94.20383676290511,64.81163875976327,36.72843492371346,0.0,7.625,0.2
200,225.36319213509557,365.12603023052213,372.7558954843975,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.24900343580896758,94.20383676290511,57.481165088924044,35.02462433972489,0.0,7.385000000000001,0.2
201,225.36319213509557,365.12603023052213,372.7639250583326,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.25378393003795013,94.20383676290511,60.76834139979542,36.3507848719844,0.0,7.7524999999999995,0.2
202,225.36319213509557,365.12603023052213,372.59691175803863,0.1,318.5212740540504,10161.288475559988,12869.542790301794,20.0,0.25088441771794573,94.20383676290511,84.11700757311164,40.382234570926656,0.0,8.9675,0.1
203,195.41319213509558,335.1760302305222,370.8777002031067,0.1,288.57127405405043,6052.694874368704,8601.280645787232,41.09797215461731,0.21651111569160197,89.25383676290512,191.60528960855737,39.81979248471081,0.125,9.745000000000001,0.1
204,195.41319213509558,335.1760302305222,373.1956784850347,0.1,288.57127405405043,6052.694874368704,8601.280645787232,41.09797215461731,0.1517847211956978,89.25383676290512,429.6645040237225,72.44796405352633,0.375,10.717500000000001,0.1
205,181.74447179623297,322.81966202140507,375.95227190916734,0.1,278.8084007537324,5095.543281172273,8062.980928890987,45.603492300529894,0.11759880008446978,86.78229818819516,307.7498052687518,33.38744380231286,0.25,10.16,0.1
206,181.6695377349212,320.81227711281434,395.0091080009171,0.1,286.7257669542943,6606.958757764066,9954.345912681098,31.281261663729254,0.10228472119569779,86.6412881469731,80.95049409689011,35.95929485449116,0.0,9.4475,0.1
207,190.720980438969,328.29648824913676,344.87026879257434,0.1,273.1769152721935,4296.745004596332,6571.9306245869,65.09797215461731,0.1546918283065133,87.20947647431633,160.33531277448418,31.12660201717319,0.125,7.789999999999999,0.1
208,184.37157340462176,319.3969206566859,356.96090710129346,0.1,275.6423860504532,5009.447194395368,7197.753558298123,53.37999191600138,0.1671669872856674,86.91352241566359,408.46247254254035,34.83434482646996,0.375,9.3475,0.1
209,165.4631921350956,313.5334348989032,420.09445299363256,0.1,275.07516565687246,3755.472386537678,7686.284582005631,20.0,0.1650022146584701,86.84455697889594,533.6891407267597,33.09662074469548,0.5,10.149999999999999,0.1
210,135.5131921350956,283.5834348989032,470.04445299363255,0.1,273.90218803294647,3311.7802970328844,8261.98130495626,20.0,0.2068939525810304,86.35430137094161,79.76311567130544,46.46893411483343,0.0,10.399999999999999,0.1
211,195.41319213509558,343.4834348989032,370.14445299363257,0.1,280.6405166103487,6304.702132467776,7375.295552814472,20.0,0.11550221465847008,86.56356402232065,422.75191403173187,43.72193471092015,0.375,11.315000000000001,0.1
212,195.41319213509558,343.4834348989032,370.14445299363257,0.1,287.82239194034713,6304.702132467776,7060.693283599694,20.0,0.11550221465847008,86.38644206088136,522.5774898076381,32.16960739026472,0.5,10.585,0.1
213,195.41319213509558,343.4834348989032,370.14445299363257,0.10608028395682403,302.84583824017994,6304.702132467776,7144.963833589598,20.0,0.14519519179820414,89.10688142331504,157.43475675687867,30.00706496557528,0.125,7.155,0.1
214,195.41319213509558,343.4834348989032,370.14445299363257,0.1,305.02516565687245,6304.702132467776,8625.537723938516,20.0,0.11550221465847008,85.51380394395675,425.8606754347434,47.36648841357846,0.375,10.5575,0.1
215,195.41319213509558,343.4834348989032,370.14445299363257,0.1,305.02516565687245,6304.702132467776,11500.49305448573,20.0,0.11550221465847008,85.08848728291535,63.77907756230575,35.90451536480951,0.0,7.695,0.1
216,135.5131921350956,307.1679852006582,394.5912210962795,0.1,245.12516565687247,2236.992731729041,7473.131630124387,20.0,0.11550221465847008,86.68828410141288,294.35963567704675,36.120026849324915,0.25,8.542499999999999,0.1
217,195.41319213509558,343.4834348989032,383.70512806448113,0.1,305.02516565687245,6304.702132467776,7285.678819869503,20.0,0.18331554666999506,82.29684643742456,48.64840993653615,29.94763166545193,0.0,7.52,0.1
218,179.63040213247848,336.47729009153903,425.15152074574337,0.1,260.15350714858914,4857.178736358742,8043.5192688882025,20.0,0.13345604867702365,89.65554142631557,207.27074096074787,47.318138585614896,0.125,10.86,0.1
219,195.41319213509558,343.4834348989032,370.14445299363257,0.1,305.02516565687245,6304.702132467776,7832.919457117706,20.0,0.14319772211960943,85.72535893961268,400.215398557245,29.75224870167255,0.375,8.9175,0.05
220,180.43819213509562,328.02820481930206,395.11945299363254,0.1,290.0501656568725,4865.9156141293615,7983.2852691415055,20.0,0.1402522146584701,86.90064641384586,198.13634676661584,51.2604091273662,0.125,10.3625,0.05
221,180.43819213509562,328.5084348989032,395.11945299363254,0.1,278.85886478538106,4865.9156141293615,8484.43015142729,27.22054130948714,0.17024244959771595,87.9317684767049,308.6967395545773,47.561326270533186,0.25,10.285,0.05
222,180.43819213509562,328.5084348989032,395.11945299363254,0.1032943553267118,290.0501656568725,4865.9156141293615,7063.267503668479,20.0,0.1402522146584701,85.7336725574056,183.09476279004775,34.22234267972303,0.125,9.805,0.05
223,180.43819213509562,320.0627143224912,395.11945299363254,0.1,282.9226574388621,4865.9156141293615,8018.498584195827,32.0,0.16580626252992903,87.292556439226,185.58791456787435,34.76188908778542,0.125,9.15,0.05
224,180.43819213509562,328.5084348989032,395.11945299363254,0.1,290.0501656568725,4865.9156141293615,7430.167608655135,20.0,0.1402522146584701,86.31191102219161,180.8924297236672,34.26755020533914,0.125,8.755,0.05
225,180.43819213509562,328.21763231099936,395.11945299363254,0.1,270.60254896510776,4739.033943123684,7911.842790456494,32.0,0.16681182091439586,87.77190258991321,197.32899536039935,51.6474651043014,0.125,10.059999999999999,0.05
226,180.43819213509562,326.4274442572822,395.11945299363254,0.1,290.0501656568725,4865.9156141293615,8156.131983739502,32.0,0.16172389988245012,87.2699970848705,540.3894301485632,49.267664275648436,0.5,11.2525,0.05
227,195.4131921350956,339.0657736911161,370.1444529936325,0.1,305.02516565687245,6304.702132467776,8609.448538342478,44.0,0.15756381897741237,87.0608797122717,529.9083886215847,39.83525489106119,0.5,10.71,0.05
228,195.4131921350956,341.40244425728224,370.1444529936325,0.1,305.02516565687245,6304.702132467776,8285.142318931441,44.0,0.13697389988245012,86.5318665990325,289.58400648693544,45.87930994238515,0.25,8.935,0.05
229,195.4131921350956,341.40244425728224,370.1444529936325,0.22250000000000003,305.02516565687245,6304.702132467776,9976.638706420998,44.0,0.158097453375562,85.94407626352415,69.80720348981541,38.38870398296981,0.0,7.07,0.05
230,165.4631921350956,311.4524442572822,370.1444529936325,0.1,275.07516565687246,3755.472386537678,8031.182392480219,20.0,0.13697389988245012,89.74499708487049,184.41643668158753,32.95537636859767,0.125,9.17,0.05
231,195.4131921350956,341.40244425728224,370.1444529936325,0.1,305.02516565687245,6304.702132467776,7836.569582750617,44.0,0.13697389988245012,86.64831230173773,283.3417885438206,30.530197215957887,0.25,8.29,0.05
232,195.4131921350956,341.40244425728224,370.1444529936325,0.1,305.02516565687245,6304.702132467776,8230.899298203507,44.0,0.15995257937734253,87.2015986830251,184.40065043080787,44.787044517492255,0.125,9.385,0.05
233,182.709453029564,313.3474385974643,386.9339260762594,0.1,305.02516565687245,5037.85458090998,8185.853362048933,30.158263386686958,0.16055888107565283,87.42818618823944,413.5900034140329,38.82255701027187,0.375,9.372499999999999,0.05
234,180.58649193450069,311.4524442572822,387.94844890807184,0.1,305.02516565687245,4744.520401829141,8209.319060649743,23.855727092605424,0.16029435851157306,87.46219109776698,90.98798028647465,50.509621101468085,0.0,9.825,0.05
235,165.4631921350956,341.40244425728224,420.09445299363256,0.22250000000000003,305.02516565687245,6304.702132467776,6667.825797216087,44.0,0.1864738998824501,89.08934979654744,36.00898116372651,27.749335818945458,0.0,5.5775,0.05
236,195.4131921350956,341.40244425728224,370.1444529936325,0.1,304.52890395672733,6304.702132467776,7717.203032184281,44.0,0.13697389988245012,86.33083049858925,528.4318445345837,38.11340283503316,0.5,10.129999999999999,0.025
237,187.92569213509563,333.91494425728223,382.6319529936325,0.1,297.3772963410819,5538.785837059382,8155.915675889879,38.0,0.15672591858521714,86.0324970848705,422.1299727190475,45.40747997934332,0.375,10.2925,0.025
238,187.92569213509563,333.91494425728223,382.6319529936325,0.1,297.5376656568725,5538.785837059382,7702.060198411652,38.0,0.1493488998824501,86.10299439464903,287.04813131658,31.99792674988351,0.25,8.592500000000001,0.025
239,187.92569213509563,333.91494425728223,382.6319529936325,0.1,297.5376656568725,5538.785837059382,7957.865662018218,38.0,0.1493488998824501,88.5074970848705,414.22130329968616,47.25081918761536,0.375,9.7475,0.025
240,187.92569213509563,333.91494425728223,382.6319529936325,0.1,297.5376656568725,5538.785837059382,7970.438094574025,38.0,0.1493488998824501,88.5074970848705,54.94070642840988,31.595425639597273,0.0,7.4975,0.025
241,187.92569213509563,333.91494425728223,382.6319529936325,0.1,286.8228769747601,5538.785837059382,7924.070282278324,38.0,0.1493488998824501,88.5074970848705,308.5113670707434,34.22592112895855,0.25,10.3025,0.025
242,187.92569213509563,333.91494425728223,382.6319529936325,0.1,286.60674378919407,5538.785837059382,7924.663539992133,38.0,0.1493488998824501,88.5074970848705,303.83090002455776,34.55556736282168,0.25,9.6175,0.025
243,187.92569213509563,333.91494425728223,382.6319529936325,0.1,286.2211378018534,5538.785837059382,7924.867643958583,38.0,0.1493488998824501,88.5074970848705,172.2607388923155,31.565731455650905,0.125,8.649999999999999,0.025
244,187.92569213509563,333.91494425728223,382.6319529936325,0.1,297.5376656568725,5538.785837059382,7686.408484385367,38.0,0.1493488998824501,86.05621725567583,402.4717025506477,33.89059866663306,0.375,8.6075,0.025
245,187.92569213509563,333.91494425728223,382.6319529936325,0.1,297.5376656568725,5538.785837059382,7670.207227978385,38.0,0.1493488998824501,86.0324970848705,416.18131930624014,44.92803955218025,0.375,9.850000000000001,0.025
246,187.92569213509563,333.91494425728223,382.6319529936325,0.1,297.5376656568725,5538.785837059382,7656.305138735475,38.0,0.1493488998824501,86.0324970848705,416.19570565866775,47.37797598639782,0.375,10.072500000000002,0.0125
247,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7755.490049698299,35.0,0.1555363998824501,86.65124708487049,286.17749937926544,34.536071519781345,0.25,8.7025,0.0125
248,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7757.920645996578,35.0,0.1555363998824501,86.65124708487049,528.4490434866209,48.53625773037789,0.5,10.3125,0.0125
249,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7755.490049698299,35.0,0.1555363998824501,86.65124708487049,302.7409819782211,45.9785293098346,0.25,9.82,0.0125
250,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7755.490049698299,35.0,0.1555363998824501,86.65124708487049,527.0549203958963,33.1463060032804,0.5,10.335,0.0125
251,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7755.490049698299,35.0,0.1555363998824501,86.65124708487049,411.13969939958184,34.659099540684906,0.375,9.7525,0.0125
252,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7755.490049698299,35.0,0.1555363998824501,86.65124708487049,400.51252760187214,31.56907909647199,0.375,8.93,0.0125
253,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7832.500756694359,35.0,0.1555363998824501,87.88874708487049,534.612712418114,38.3204133243522,0.5,10.46,0.0125
254,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7755.490049698299,35.0,0.1555363998824501,86.65124708487049,187.77420731955831,34.662548915962,0.125,9.2275,0.0125
255,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7839.3825908266235,35.0,0.1555363998824501,87.88874708487049,300.1337675658352,38.78100571717094,0.25,9.774999999999999,0.0125
256,184.1819421350956,330.1711942572822,388.87570299363256,0.1,293.79391565687246,5191.460727759177,7838.680868284979,35.0,0.1555363998824501,87.88874708487049,182.44101384757045,36.56161063860935,0.125,9.6825,0.00625
257,411.05668890476227,274.85304749011993,317.9289822280407,1.8772908240556718,11.564114172011614,132077.29977400138,4528.116116122221,39.00917720956169,24.018727753853263,0.0,2.11,0.8
258,420.03819213509564,566.0274442572822,1.0,0.1,529.6501656568724,22142.65958688336,7869.6964321538235,182.12599615530291,0.01,100.0,19.909963204833048,1.5625589212430904,0.0,2.5625,0.8
259,420.03819213509564,566.0274442572822,1.0,0.1,529.6501656568724,307018.51943557727,840.0745551631136,20.0,0.01,86.19498509866648,30.382529789535234,23.890157399546702,0.0,2.7199999999999998,0.8
260,420.03819213509564,566.0274442572822,1.0,2.06,529.6501656568724,307018.51943557727,7697.3461998737375,224.00000000000003,0.01,85.95360803297147,15.051960238889624,-38.17991984511454,0.0,1.6525,0.8
261,248.5962819744106,86.82744425728222,1.0,0.1,50.450165656872464,77.11956531923866,8043.0817754742,224.00000000000003,0.01,47.66999708487049,31.974506531846153,1.2264732169568273,0.0,2.715,0.8
262,212.47181124001554,86.82744425728222,649.1085031323336,0.1,154.1229897211238,177288.74987441167,14480.993730611322,20.0,0.01,86.31737299738232,167.59066003468615,29.348890406185216,0.125,12.497499999999999,0.8
263,189.8470808666441,333.42665481706,794.7194529936326,0.1,301.46389083561564,1960.2414366486619,16478.7836828931,20.0,0.01,86.1785116313227,94.42959195745769,32.863179570377625,0.0,8.9375,0.8
264,420.03819213509564,566.0274442572822,280.24120197613024,0.1,50.450165656872464,307018.51943557727,7791.803151830209,20.0,0.01,85.6882464421923,162.0850222320058,26.40112001924848,0.125,8.107500000000002,0.8
265,31.28973392869822,151.08055204769465,359.53067282584726,0.1,529.6501656568724,1458.3156362985071,5621.248359126346,20.0,0.01,86.32706255283077,85.8317072363357,32.73227236164045,0.0,10.142500000000002,0.8
266,272.00131468387787,86.82744425728222,794.7194529936326,0.1,50.450165656872464,77.11956531923866,7875.368653437903,20.0,0.01,86.17292832654508,5.361131082541396,4.078908495508745,0.0,1.5875000000000001,0.8
267,235.42765409899562,566.0274442572822,366.80079369963397,0.1,352.80413174759383,307018.51943557727,1815.467709298353,20.0,0.01,86.38866668976812,159.22157737973458,27.513161828757674,0.125,9.355,0.4
268,60.6381921350956,206.62744425728224,313.20873165359166,1.08,409.8501656568725,612.5824818273476,7742.7418175691755,128.0,0.3597238998824501,85.488687093106,90.9134026767244,52.6043310181025,0.0,6.25,0.4
269,239.7140635949005,206.62744425728224,195.31945299363255,0.1,170.25016565687247,612.5824818273476,7837.174735562134,20.0,0.01,85.96084225193512,35.10681077142047,9.669279839358616,0.0,4.1850000000000005,0.4
270,60.6381921350956,422.0280296754123,594.9194529936326,0.1,170.25016565687247,612.5824818273476,8009.09747640334,20.0,0.01,86.25628484596486,12.98101538416133,4.385963934943723,0.0,3.3125,0.4
